EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
88177,DANE (ZONE), ,03/21/2008,500,Winter Storm, , ,0,0,0,0,WI,CST-6, ,15512,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","The final widespread winter storm of the 2007-08 winter season affected most of south-central and southeast Wisconsin with a combination of heavy snowfalls of 6 to 18.5 inches over a 21-hour period on March 21st and 22nd.  Overall, snow-water ratios were on the order of 10:1 to 12:1.  The snow started off on the wet side during the pre-dawn hours and even some ice pellets mxied in during the early morning hours.  As the day wore on convective bands formed which intensified snowfall rates to 1 to 2 inches per hour at times on a local basis.  Thundersnow was reported.  Milwaukee Mitchell Field closed down from noon through the end of the storm because the snowplow crews couldn't keep up with accumulations and occasional visibilities down to 1/8 to 1/4 mile.  A couple dozen flights were canceled at Madison Truax Field.  Numerous civic events, meetings, church services, and even some schools were canceled or closed.  The Milwaukee metro bus system closed down during the storm.  Hundreds of vehicle accidents were reported by the media with some vehicles rolling over in roadside ditches.  There were probably a dozen or so accidents that resulted in minor injuries.  During the last few hours of the storm the snow became drier.  A severe weather spotter on the southwest side of Madison indicated that the snowflakes were big and fluffy and were piling up like feathers.||Specific snow accumulations include: 18.5 and 17.7 at two different locations in West Allis, 16.5 in Greenfield, 16.4 in Brown Deer, 16 in Hales Corner/Whitnall Park, 15.5 at Brookfield 2 NE, 15.2 in Saukville, 15.1 at Kenosha 6NW, 15 in Downtown Waukesha and Lannon, 14.8 in the Civil Town of Westford (west of Beaver Dam) and Caledonia, 14.5 at Mt. Mary College in Milwuakee, 14.9 in Richfield, 14.8 at Holy Hill 2E, 13.5 in Juneau, 14.4 in West Bend, an estimated 14 southeast of Cambria and at Milwaukee 8NW, 12 in East Troy, Paddock Lake, Union Grove and Random Lake, 11.7 in Delafield, 11.4 at Sullivan 3Se (WFO Milwaukee office), 11 at Palmyra 1SW and in Portage, 10.5 just north of Sun Prairie and in Horicon, 10.3 in Baraboo and Lake Geneva, 8 inches in Westfield, Dalton, and extreme southeast Fond du Lac County, 7 to 8 over northern Iowa County, 7.7 at Madison Truax Field (although 9 was reported on the southwest side of the city), and 6 to 7 inches across the northern parts of the counties of Lafeyette, Green, and Rock Counties.  During the height of the storm, sustained east-northeast winds of 15 to 25 mph were common along with occasional gusts to 30 to 35 mph.  This led to blowing and drifting of the snow in open areas.   Synoptically, the center of responsible low pressure tracked from the Black Hills to Omaha to central Illinois to southern Ohio.||The March 21-22nd winter storm, when combined with only one very light snowfall in April, 2008, allowed many observation sites in south-central and southeast Wisconsin to establish new all-time winter season snowfall records.  In fact, most locations easily doubled their normal snowfall during the 2007-08 winter season!  Included in this March 21-22 winter storm write-up is a graphic showing snowfall totals through the end of March, 2008.  This graphic is attached to Dane County.  A number of sites exceeded 100 by the end of March, 2008, and a couple locations went slightly over 121 inches!  The total winter snowfall of 101.4 at Madison Truax Field crushed the old record of 76.1 set in the the 1978-79 winter.  The 99.1 total winter snowfall at Milwaukee Mitchell Field was the 2nd highest total; falling short of the 109.8 measured in the 1885-86 winter season.  The greatest 2007-08 winter season snowfall totals in south-central and southeast Wiscosnin were 122.1 at the West Allis coop site and 121.6 at the Germantown coop site.",246
100863,DANE CO.,MAZOMANIE,05/25/2008,1743,Thunderstorm Wind,56.00, ,0,0,115000,0,WI,CST-6,EG,17448,C,25,MKX,0,0,Law Enforcement, , , ,1,N,0,N,ROXBURY,43.1845,-89.78,43.25,-89.67,"Powerful thunderstorm straight-line winds toppled trees which then pulled down power lines.","Scattered severe storms affected south-central Wisconsin wiht large hail and powerful downburst winds gusting to around 56 knots (65 mph).  Synoptically, the storms resulted from a warm front pushing north through the area while low pressure moved norhteast through central Minnesota.  Maximum daytime temperatures reached the lower 80s - the 1st time southern Wisconsin had experienced temperatures over 80 for the season.  Surface dewpoints peaked in the upper 50s to lower 60s while jet stream winds of 70 to 75 knots aided in thunderstorm development.",247
121157,DANE CO.,STOUGHTON,06/05/2008,501,Hail,0.75, ,0,0,0,0,WI,CST-6, ,20338,C,25,MKX,0,0,Trained Spotter, , , ,6,ESE,6,ESE,STOUGHTON,42.8868,-89.1105,42.8868,-89.1105,"","An amplifying strong short-wave trough over western U.S. resulted in strong low level jet that night which carried a warm and very moist air mass into southern Wisconsin.  The resultant storms constituted the 1st day of 4 straight days with severe storms over southern Wisconsin.",248
112973,DANE CO.,COTTAGE GROVE ARPT,06/07/2008,1425,Tornado, ,EF0,0,0,0,0,WI,CST-6, ,19151,C,25,MKX,0,0,Trained Spotter, ,0.45,25,1,ESE,2,ESE,COTTAGE GROVE ARPT,43.0901,-89.1582,43.0935,-89.1505,"This brief tornado lasted less than a minute, and resulted in only minor tree branch damage.  The starting and ending locations, with respect to lat/long pairs of numbers, were 43.0901/-89.15824 and 43.09347/-89.15033, respectively.  DI #28 (TS), DOD2.  Maximum wind speed about 75 mph.  Average path width was about 15 yards.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",249
118705,DANE CO.,MAPLE BLUFF,06/07/2008,1435,Funnel Cloud, , ,0,0,0,0,WI,CST-6, ,19151,C,25,MKX,0,0,Trained Spotter, , , ,0,N,0,N,MAPLE BLUFF,43.1,-89.35,43.1,-89.35,"","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",250
112971,DANE CO.,TOKEN CREEK,06/07/2008,1438,Tornado, ,EF0,0,0,0,0,WI,CST-6, ,19151,C,25,MKX,0,0,Trained Spotter, ,0.21,25,1,NE,2,NE,TOKEN CREEK,43.2136,-89.2582,43.2137,-89.254,"This brief tornado lasted less than a minute, and resulted in only minor tree branch damage.  The starting and ending locations, with respect to lat/long pairs of numbers, were 43.21357/-89.25815 and 43.21372/-89.25403, respectively.  DI #28 (TS), DOD2.  Maximum wind speed about 75 mph.  Average path width was about 15 yards.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",251
113009,DANE CO.,SUN PRAIRIE,06/07/2008,1445,Flash Flood, , ,0,0,0,10000,WI,CST-6, ,19151,C,25,MKX,0,0,Trained Spotter,Heavy Rain, , ,2,NE,2,NW,SUN PRAIRIE,43.2005,-89.1719,43.2005,-89.2281,"Heavy rains resulted in flash flooding as water reached depths of 3 feet or more and several cars stalled.  This was the first of 6 flash floods in Dane County on 3 different days.  The first one occurred on June 7th, the next two on June 8th, and the last three on June 12th.  In all six cases, damage to homes, businesses, and crops was noted.  It was nearly impossible to break down the damages by flash flood event.  Therefore, the collective breakdown is provided in the last June 12th flash flood StormData entry for Dane County.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",252
118722,DANE CO.,MAZOMANIE,06/07/2008,1528,Funnel Cloud, , ,0,0,0,0,WI,CST-6, ,19151,C,25,MKX,0,0,Law Enforcement, , , ,0,N,0,N,MAZOMANIE,43.17,-89.78,43.17,-89.78,"","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",253
112977,DANE CO.,STOUGHTON,06/07/2008,1540,Tornado, ,EF1,0,0,429000,0,WI,CST-6, ,19151,C,25,MKX,0,0,Emergency Manager, ,3.83,150,2,W,0,SSW,KEGONSA,42.924,-89.2537,42.9643,-89.2017,"This tornado moved from just west of Hults Road on the far western part of Stoughton northeast to a point northwest of the intersection of CTH B and CTH N.  Based on the observed damage, it was probably a multiple-vortex tornado.  In the Stoughton area, with respect to residential homes, it resulted in very minor damage to 24 homes, minor damage to 21 homes, and major damage to 3 homes.  Additionally, 1 church sustained major damage, and 1 tabacco shed was destroyed.  Total estimated property damage (roofs, siding, walls, windows) in the Stoughton area was $409,000.  In the Civil town of Pleasant Springs, 12 homes sustained minor damage estimated at about $20,000.  The starting and ending locations in Dodge County, with respect to lat/long pairs of numbers, were 42.92395/-89.25369 and 42.96431/-89.20166, respectively.  DI #2 (FR12), DOD4.  Maximum wind speed about 90-95 mph.  Average path width about 75 yards.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",254
118721,DANE CO.,BELLEVILLE,06/07/2008,1540,Thunderstorm Wind,65.00, ,0,0,15000,0,WI,CST-6,EG,19151,C,25,MKX,0,0,Trained Spotter, , , ,0,N,0,N,BELLEVILLE,42.85,-89.53,42.85,-89.53,"Powerful thunderstorm winds gusts knocked down several large trees and power-lines.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",255
112931,DANE CO.,OREGON,06/07/2008,1543,Thunderstorm Wind,56.00, ,0,0,0,0,WI,CST-6,EG,19151,C,25,MKX,0,0,Law Enforcement, , , ,0,N,2,SE,OREGON,42.93,-89.38,42.9095,-89.3521,"Powerful thunderstorm winds gusts knocked down several large trees onto STH Hwy 14 south of Oregon.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",256
112933,DANE CO.,STOUGHTON,06/07/2008,1606,Thunderstorm Wind,56.00, ,0,0,0,0,WI,CST-6,EG,19151,C,25,MKX,0,0,Trained Spotter, , , ,2,N,2,N,STOUGHTON,42.949,-89.22,42.949,-89.22,"Powerful thunderstorm winds gusts knocked down several large trees.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  There was sufficient vertical wind shear to allow for supercell development that resulted in 10 tornadoes spinning up in south-central and southeast Wisconsin on June 7th.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||During the evening of June 7th, several roads near STH 89 south of Columbus were washed out.  STH 16 east of Columbus closed on June 8th due to high waters.  A state-of-emergency was declared in Milwaukee County the evening of June 7th due to widespread flash flooding, and Milwaukee Mitchell Field was close for several hours due to high water levels.",257
113061,DANE CO.,ALBION,06/08/2008,1200,Flash Flood, , ,0,0,0,10000,WI,CST-6, ,19167,C,25,MKX,0,0,Law Enforcement,Heavy Rain, , ,0,N,3,SE,ALBION,42.88,-89.07,42.8493,-89.0281,"Heavy rains resulted in flash flooding as water reached depths of 3 feet or more and several cars stalled.  This was the 2nd of 6 flash floods in Dane County on 3 different days.  The first one occurred on June 7th, the next two on June 8th, and the last three on June 12th.  In all six cases, damage to homes, businesses, and crops was noted.  It was nearly impossible to break down the damages by flash flood event.  Therefore, the collective breakdown is provided in the last June 12th flash flood StormData entry for Dane County.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||The heavy rain axis for June 7-9th ran from Sauk County southeast to Milwaukee County, where generally 6 to 9 inches fell on a ground that was totally saturated due to record-setting winter snowfalls and a wet April, 2008.  Several locations topped 10 inches, and Watertown (Jefferson Co.) came in with 13.5 inches, 11.35 inches was measured in Oak Creek (Milwaukee Co.), and Elm Grove in Waukesha County picked up 10.8 inches.",258
113113,DANE CO.,MIDDLETON,06/08/2008,1830,Flash Flood, , ,0,0,0,10000,WI,CST-6, ,19167,C,25,MKX,0,0,Law Enforcement,Heavy Rain, , ,0,N,0,N,VERONA,43.1,-89.5,42.98,-89.53,"Heavy rains resulted in flash flooding as water reached depths of 3 feet or more and several cars stalled.  This was the 3rd of 6 flash floods in Dane County on 3 different days.  The first one occurred on June 7th, the next two on June 8th, and the last three on June 12th.  In all six cases, damage to homes, businesses, and crops was noted.  It was nearly impossible to break down the damages by flash flood event.  Therefore, the collective breakdown is provided in the last June 12th flash flood StormData entry for Dane County.  On June 7th, 2.23 inches of rain broke the old record rainfall for the date which was 2.01 inches (June 7, 1993).  On June 8th, 4.11 inches of rain broke the old record rainfall for the date which was 1.40 inches (June 8, 1874).","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||The heavy rain axis for June 7-9th ran from Sauk County southeast to Milwaukee County, where generally 6 to 9 inches fell on a ground that was totally saturated due to record-setting winter snowfalls and a wet April, 2008.  Several locations topped 10 inches, and Watertown (Jefferson Co.) came in with 13.5 inches, 11.35 inches was measured in Oak Creek (Milwaukee Co.), and Elm Grove in Waukesha County picked up 10.8 inches.",259
120210,DANE CO.,VERONA,06/08/2008,1910,Lightning, , ,0,0,10000,0,WI,CST-6, ,19167,C,25,MKX,0,0,Newspaper, , , ,0,N,0,N,VERONA,42.98,-89.53,42.98,-89.53,"Lightning struck a home, and the current damaged the residents's electrical system, appliances, and televisions.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||The heavy rain axis for June 7-9th ran from Sauk County southeast to Milwaukee County, where generally 6 to 9 inches fell on a ground that was totally saturated due to record-setting winter snowfalls and a wet April, 2008.  Several locations topped 10 inches, and Watertown (Jefferson Co.) came in with 13.5 inches, 11.35 inches was measured in Oak Creek (Milwaukee Co.), and Elm Grove in Waukesha County picked up 10.8 inches.",260
113146,DANE CO.,COTTAGE GROVE,06/08/2008,1925,Thunderstorm Wind,50.00, ,0,0,0,0,WI,CST-6,EG,19167,C,25,MKX,0,0,Trained Spotter, , , ,0,N,0,N,COTTAGE GROVE,43.08,-89.2,43.08,-89.2,"Powerful thunderstorms winds knocked down large trees.","A slow-moving surface boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period of June 7th through June 9th.  A strengthening low-level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The atmosphere was very moist with precipitable water values around 2 inches.  Low to mid-level wind flow supported training of flood-producing thunderstorms.  A weak cool front pushed through southern Wisconsin late on the 8th/early on the 9th, finally ending the heavy rainfall.||The heavy rain axis for June 7-9th ran from Sauk County southeast to Milwaukee County, where generally 6 to 9 inches fell on a ground that was totally saturated due to record-setting winter snowfalls and a wet April, 2008.  Several locations topped 10 inches, and Watertown (Jefferson Co.) came in with 13.5 inches, 11.35 inches was measured in Oak Creek (Milwaukee Co.), and Elm Grove in Waukesha County picked up 10.8 inches.",261
116458,DANE CO.,BELLEVILLE,06/12/2008,1600,Flash Flood, , ,0,0,0,10000,WI,CST-6, ,19645,C,25,MKX,0,0,Public,Heavy Rain, , ,0,N,5,E,BELLEVILLE,42.85,-89.53,42.85,-89.4313,"Heavy rains resulted in flash flooding as water reached depths of 3 feet or more and several cars stalled.  This was the 4th of 6 flash floods in Dane County on 3 different days.  The first one occurred on June 7th, the next two on June 8th, and the last three on June 12th.  In all six cases, damage to homes, businesses, and crops was noted.  It was nearly impossible to break down the damages by flash flood event.  Therefore, the collective breakdown is provided in the last June 12th flash flood StormData entry for Dane County.  On June 12th, 2.57 inches of rain fell at Madison Truax Field, breaking the old record rainfall for the date which was 1.20 inches (June 8, 1877).","A series of clusters of strong to severe storms ahead of a cold front moved east/northeast across south-central and sourtheast Wisconsin. Copious amounts of moisture were available that allowed repeated heavy rains.  Additionally, there was sufficient vertical wind shear to allow for the generation of supercell thunderstorms with rotating updrafts that led to seven tornadoes in this part of the state of Wisconsin.  The flooding rains constituted the 2nd round/punch of heavy rains that led to more widespread and severe flash flooding and record-setting river flooding (1st punch was Jun 7-9, 2008).||The axis of heavy rains on June 12th extended from Lafayette County northeast through Dane County to eastern Green Lake County and western Fond du Lac County.  Generally 4 to 6 inches fell in this area, with 1 to 4 inches elsewhere.  The generous rains in June at Milwuakee led to a montly total of 12.27 inches.  This easily broke the record for highest June rainfall total. The previous record was 10.13 inches, set in 1917, and also makes June, 2008, the wettest month ever at Milwaukee.||The Rock River crested at all-time record high levels at the following gauage sites:  Waupun (10.07' on 6/13), Horicon (10.29' on 6/17), Watertown (7.81' on 6/13), Jefferson (15.64' on 6/18), Ft. Atkinson (10.85' on 6/21), Newville (15.12' on 6/21), Indianford (18.33' on 6/21), and Afton (13.51' on 6/21).  Likewise, the Crawfish River set a new all-time high crest of 13.59' on 6/16 at Milford, and Beaver Dam Creek set a new record of 843.53' on 6/16 at Beaver Dam.  Other, new, all-time record high crests include 4.47' on 6/9 on the Bark River at Rome, 4.95' on 6/13 on the Mukwonago River at Mukwonago, 11.41' on 6/8 on Oak Creek in South Milwaukee, 13.93' on 6/13 on the Milwaukee River near Cedarburg, 13.54' on 6/15 on the Fox River at Burlington, and 15.18' on 6/15 on the Fox River at New Munster.||High water levels generaged major road blocks, for various periods, on Interstate 94 in Jefferson and Waukesha Counties, on Interstate 894 in Milwaukee, and on Interstate 39/90/94 in Columbia County near Portage.  Most inland lakes rose to high levels that resulted in minor shoreline damage to piers, etc.",262
116476,DANE CO.,BELLEVILLE,06/12/2008,1627,Tornado, ,EF1,0,0,0,0,WI,CST-6, ,19645,C,25,MKX,0,0,Law Enforcement, ,4.41,100,2,WNW,2,SE,BASCO,42.8569,-89.559,42.9023,-89.4976,"This tornado in south-central Dane County was a continuation of a tornado that spun up mid-way between the city of New Glarus and the village of Postville in northwest Green County.  It entered Dane County on the west side of the city of Belleville and then moved northeast through the Lake Belle View area and drossed STH 69 about 1 mile north of the county line, and ultimately dissipated southeast of Basco, near CTH A.  Luckily only tree damage occurred - of the uprooted tree or broken tree branch variety.  The starting and ending locations in Dane County, with respect to lat/long pairs of numbers, were 42.85690/-89.55898 and 42.90230/-89.49764.  DI#27 (TH), DOD3.  Wind speed estimated at 83-87 knots (95-100 mph).  The average path width in Dane County was about 60 yards.","A series of clusters of strong to severe storms ahead of a cold front moved east/northeast across south-central and sourtheast Wisconsin. Copious amounts of moisture were available that allowed repeated heavy rains.  Additionally, there was sufficient vertical wind shear to allow for the generation of supercell thunderstorms with rotating updrafts that led to seven tornadoes in this part of the state of Wisconsin.  The flooding rains constituted the 2nd round/punch of heavy rains that led to more widespread and severe flash flooding and record-setting river flooding (1st punch was Jun 7-9, 2008).||The axis of heavy rains on June 12th extended from Lafayette County northeast through Dane County to eastern Green Lake County and western Fond du Lac County.  Generally 4 to 6 inches fell in this area, with 1 to 4 inches elsewhere.  The generous rains in June at Milwuakee led to a montly total of 12.27 inches.  This easily broke the record for highest June rainfall total. The previous record was 10.13 inches, set in 1917, and also makes June, 2008, the wettest month ever at Milwaukee.||The Rock River crested at all-time record high levels at the following gauage sites:  Waupun (10.07' on 6/13), Horicon (10.29' on 6/17), Watertown (7.81' on 6/13), Jefferson (15.64' on 6/18), Ft. Atkinson (10.85' on 6/21), Newville (15.12' on 6/21), Indianford (18.33' on 6/21), and Afton (13.51' on 6/21).  Likewise, the Crawfish River set a new all-time high crest of 13.59' on 6/16 at Milford, and Beaver Dam Creek set a new record of 843.53' on 6/16 at Beaver Dam.  Other, new, all-time record high crests include 4.47' on 6/9 on the Bark River at Rome, 4.95' on 6/13 on the Mukwonago River at Mukwonago, 11.41' on 6/8 on Oak Creek in South Milwaukee, 13.93' on 6/13 on the Milwaukee River near Cedarburg, 13.54' on 6/15 on the Fox River at Burlington, and 15.18' on 6/15 on the Fox River at New Munster.||High water levels generaged major road blocks, for various periods, on Interstate 94 in Jefferson and Waukesha Counties, on Interstate 894 in Milwaukee, and on Interstate 39/90/94 in Columbia County near Portage.  Most inland lakes rose to high levels that resulted in minor shoreline damage to piers, etc.",263
